x1, y1, x2, y2, d, a, t
151, 72, 104, 120, 67.179, 2.367, 398
68, 74, 72, 75, 4.308, -1.951, 398
39, 80, 40, 85, 5.099, -2.944, 398
57, 81, 60, 84, 4.243, -2.356, 398
58, 87, 61, 91, 5.000, -2.498, 398
41, 88, 98, 138, 76.123, -2.287, 398
39, 90, 60, 114, 31.890, -2.423, 398
41, 92, 37, 96, 5.517, 2.382, 398
32, 94, 39, 89, 8.602, -0.951, 398
39, 94, 42, 99, 5.831, -2.601, 398
44, 97, 47, 52, 45.100, -0.067, 398
50, 100, 36, 156, 57.723, 2.897, 398
64, 105, 76, 48, 57.378, -0.216, 398
77, 107, 52, 86, 31.780, 0.866, 398
63, 110, 84, 127, 28.091, -2.260, 398
76, 110, 130, 55, 77.499, -0.785, 398
77, 117, 77, 119, 2.000, 3.142, 398
85, 123, 43, 61, 74.887, 0.595, 398
71, 124, 62, 84, 40.299, 0.220, 398
75, 126, 88, 134, 16.156, -2.118, 398
84, 126, 85, 128, 2.236, -2.678, 398
53, 127, 144, 74, 105.309, -1.043, 398
71, 128, 75, 129, 4.123, -1.816, 398
82, 130, 86, 130, 4.472, -1.751, 398
86, 130, 87, 131, 1.414, -2.356, 398
70, 132, 68, 134, 2.828, 2.356, 398
75, 132, 87, 87, 46.508, -0.263, 398
88, 132, 32, 64, 88.091, 0.689, 398
93, 132, 47, 106, 52.839, 1.056, 398
90, 141, 38, 63, 93.023, 0.588, 398
152, 141, 76, 108, 82.562, 1.160, 398
76, 142, 76, 145, 3.000, 3.142, 398
95, 142, 56, 123, 43.382, 1.117, 398
72, 143, 72, 146, 3.000, 3.142, 398
31, 145, 83, 132, 53.600, -1.326, 398
77, 146, 98, 108, 43.417, -0.505, 398
70, 149, 45, 103, 52.355, 0.498, 398
73, 151, 50, 53, 100.299, 0.227, 398
32, 152, 88, 62, 106.000, -0.557, 398
79, 155, 50, 52, 106.126, 0.273, 398
64, 156, 48, 95, 62.788, 0.242, 398
136, 156, 99, 50, 112.272, 0.336, 398
39, 37, 43, 42, 5.882, -2.525, 398
80, 37, 44, 32, 36.770, 1.429, 398
42, 38, 41, 56, 17.628, 3.085, 398
92, 46, 91, 143, 96.210, 3.127, 398
37, 54, 37, 44, 10.002, 0.020, 398
106, 54, 123, 63, 19.349, -2.090, 398
72, 61, 79, 131, 70.527, -3.035, 398
74, 62, 64, 86, 25.790, 2.727, 398
85, 69, 53, 74, 32.499, 1.707, 398
63, 79, 65, 83, 4.050, -2.789, 398
39, 80, 39, 84, 3.600, 3.142, 398
50, 82, 84, 149, 74.239, -2.672, 398
57, 86, 60, 90, 4.327, -2.554, 398
44, 88, 46, 93, 5.367, -2.678, 398
38, 94, 40, 99, 5.367, -2.678, 398
43, 99, 39, 104, 6.000, 2.498, 398
49, 99, 113, 142, 77.547, -2.158, 398
75, 109, 76, 112, 2.828, -3.000, 398
37, 110, 32, 74, 36.770, 0.142, 398
78, 117, 78, 118, 1.200, 3.142, 398
85, 122, 86, 124, 2.683, -2.678, 398
85, 128, 64, 90, 43.863, 0.504, 398
80, 130, 32, 86, 65.952, 0.824, 398
92, 132, 94, 133, 2.683, -2.034, 398
94, 133, 72, 112, 31.133, 0.822, 398
99, 139, 98, 138, 2.000, 0.927, 398
72, 142, 72, 144, 1.200, 3.142, 398
75, 142, 75, 145, 2.400, 3.142, 398
94, 142, 80, 66, 78.213, 0.190, 398
82, 144, 80, 66, 78.037, 0.031, 398
66, 57, 87, 125, 70.525, -2.843, 398
61, 60, 53, 87, 27.980, 2.817, 398
72, 60, 86, 136, 76.807, -2.958, 398
44, 83, 59, 89, 15.509, -1.951, 398
57, 86, 76, 49, 41.863, -0.476, 398
63, 108, 66, 111, 3.996, -2.420, 398
89, 119, 31, 104, 60.311, 1.311, 398
83, 122, 84, 124, 2.322, -2.622, 398
83, 128, 84, 128, 1.440, -1.571, 398
80, 129, 38, 86, 60.985, 0.774, 398
73, 142, 72, 67, 75.574, 0.019, 398
65, 57, 96, 44, 33.014, -1.165, 398
76, 108, 95, 133, 30.697, -2.476, 398
72, 122, 73, 156, 33.315, -3.129, 398
70, 131, 74, 154, 22.890, -3.003, 398
93, 133, 95, 133, 1.932, -2.034, 398
68, 80, 64, 85, 5.865, 2.356, 398
76, 107, 47, 93, 33.216, 1.108, 398
89, 120, 91, 122, 3.421, -2.356, 398
44, 32, 44, 92, 60.163, -3.131, 399
38, 35, 37, 98, 63.405, 3.129, 399
96, 44, 47, 125, 94.668, 2.598, 399
34, 47, 52, 81, 38.471, -2.655, 399
42, 47, 58, 108, 63.271, -2.873, 399
99, 50, 38, 44, 60.858, 1.479, 399
47, 52, 58, 63, 16.547, -2.348, 399
72, 52, 72, 99, 47.600, 3.142, 399
41, 53, 98, 88, 67.649, -2.128, 399
41, 56, 34, 38, 19.313, 0.371, 399
88, 62, 104, 100, 41.231, -2.743, 399
39, 63, 47, 58, 9.434, -1.012, 399
76, 63, 75, 143, 80.006, 3.129, 399
32, 64, 66, 45, 38.660, -1.075, 399
49, 64, 39, 73, 13.153, 2.345, 399
80, 66, 107, 54, 29.547, -1.153, 399
72, 67, 55, 120, 55.660, 2.831, 399
39, 68, 37, 98, 30.067, 3.075, 399
32, 74, 61, 50, 37.643, -0.879, 399
53, 74, 43, 84, 14.142, 2.356, 399
144, 74, 60, 76, 83.552, 1.599, 399
79, 81, 67, 96, 19.177, 2.510, 399
60, 84, 66, 98, 15.232, -2.737, 399
32, 86, 71, 145, 70.725, -2.558, 399
64, 86, 76, 99, 18.676, -2.386, 399
53, 87, 83, 48, 49.204, -0.656, 399
64, 90, 80, 139, 51.546, -2.826, 399
44, 92, 77, 32, 68.476, -0.503, 399
47, 93, 142, 37, 110.866, -1.043, 399
47, 98, 47, 128, 30.164, -3.124, 399
42, 99, 136, 148, 106.005, -2.051, 399
133, 103, 93, 138, 52.701, 2.297, 399
31, 104, 78, 42, 77.801, -0.649, 399
135, 104, 52, 121, 83.980, 1.777, 399
47, 106, 36, 88, 21.095, 0.549, 399
51, 106, 60, 127, 23.031, -2.740, 399
98, 108, 85, 138, 32.696, 2.733, 399
58, 111, 72, 138, 30.414, -2.663, 399
76, 112, 70, 145, 33.605, 2.986, 399
77, 119, 42, 96, 41.881, 0.989, 399
56, 123, 138, 120, 82.055, -1.534, 399
83, 123, 69, 108, 20.437, 0.747, 399
75, 129, 59, 108, 26.377, 0.650, 399
71, 132, 86, 138, 16.528, -1.942, 399
95, 133, 76, 99, 38.478, 0.507, 399
68, 134, 91, 148, 26.926, -2.118, 399
86, 136, 132, 60, 88.837, -0.544, 399
98, 138, 97, 139, 1.682, 3.094, 399
44, 141, 51, 151, 12.207, -2.531, 399
35, 147, 93, 138, 58.694, -1.417, 399
111, 151, 33, 87, 100.896, 0.884, 399
74, 154, 91, 63, 92.574, -0.185, 399
72, 37, 66, 66, 29.418, 2.936, 399
43, 42, 60, 127, 86.644, -2.946, 399
130, 55, 31, 95, 107.443, 1.950, 399
46, 57, 79, 54, 32.528, -1.482, 399
70, 60, 44, 149, 92.948, 2.849, 399
42, 61, 54, 76, 19.759, -2.442, 399
76, 61, 82, 68, 8.560, -2.489, 399
38, 63, 69, 44, 36.634, -1.019, 399
46, 63, 135, 121, 105.233, -2.148, 399
80, 66, 93, 138, 73.436, -2.961, 399
72, 67, 76, 96, 29.076, -3.004, 399
38, 68, 51, 81, 18.668, -2.356, 399
54, 70, 77, 153, 85.357, -2.869, 399
52, 74, 31, 59, 26.691, 0.956, 399
72, 75, 144, 147, 101.823, -2.356, 399
39, 84, 58, 68, 24.739, -0.888, 399
52, 86, 67, 96, 17.307, -2.159, 399
48, 87, 63, 92, 15.632, -1.856, 399
38, 88, 82, 48, 60.299, -0.828, 399
46, 93, 53, 133, 40.032, -2.972, 399
37, 96, 149, 142, 120.894, -1.961, 399
39, 104, 138, 120, 99.629, -1.728, 399
50, 106, 67, 96, 19.804, -0.994, 399
58, 111, 48, 127, 18.974, 2.536, 399
78, 118, 59, 66, 55.875, 0.346, 399
86, 124, 72, 106, 23.681, 0.654, 399
84, 128, 78, 42, 86.608, 0.069, 399
70, 135, 144, 147, 74.082, -1.725, 399
98, 138, 72, 100, 45.759, 0.600, 399
114, 141, 64, 64, 91.924, 0.571, 399
72, 144, 42, 41, 107.280, 0.283, 399
91, 144, 81, 55, 89.264, 0.112, 399
84, 148, 132, 60, 100.943, -0.496, 399
50, 53, 56, 67, 15.158, -2.735, 399
51, 56, 65, 65, 16.776, -2.173, 399
46, 57, 64, 93, 40.083, -2.670, 399
79, 66, 33, 101, 57.816, 2.216, 399
53, 70, 120, 63, 68.062, -1.465, 399
53, 89, 56, 67, 22.445, -0.121, 399
115, 95, 132, 111, 23.590, -2.349, 399
76, 108, 45, 89, 36.633, 1.026, 399
97, 108, 54, 86, 48.944, 1.114, 399
80, 132, 90, 136, 10.000, -1.931, 399
95, 133, 79, 100, 37.521, 0.442, 399
76, 136, 72, 103, 34.075, 0.127, 399
113, 142, 67, 61, 94.013, 0.521, 399
79, 65, 153, 154, 114.923, -2.448, 399
53, 70, 72, 138, 69.867, -2.875, 399
62, 84, 60, 111, 27.018, 3.060, 399
77, 119, 54, 106, 27.196, 1.063, 399
84, 127, 71, 100, 31.045, 0.456, 399
82, 74, 98, 88, 20.580, -2.285, 399
64, 85, 76, 93, 14.383, -2.185, 399
87, 87, 72, 99, 19.118, 2.279, 399
34, 38, 87, 44, 53.339, -1.684, 400
99, 40, 86, 46, 14.318, 2.066, 400
42, 41, 63, 62, 30.512, -2.339, 400
64, 43, 60, 142, 99.622, 3.106, 400
66, 45, 72, 52, 9.220, -2.433, 400
83, 48, 42, 91, 59.559, 2.382, 400
107, 54, 112, 51, 5.742, -1.185, 400
47, 58, 43, 128, 70.502, 3.088, 400
132, 60, 67, 106, 79.403, 2.197, 400
91, 63, 63, 129, 71.694, 2.740, 400
121, 64, 80, 80, 43.656, 1.962, 400
82, 68, 112, 51, 34.894, -1.082, 400
40, 74, 99, 146, 93.776, -2.453, 400
61, 77, 43, 91, 22.804, 2.232, 400
52, 81, 77, 77, 25.433, -1.418, 400
43, 84, 86, 96, 45.159, -1.851, 400
36, 88, 69, 110, 40.382, -2.159, 400
45, 89, 81, 76, 38.468, -1.227, 400
44, 92, 66, 78, 26.077, -1.004, 400
63, 92, 80, 125, 37.121, -2.666, 400
31, 95, 100, 146, 85.802, -2.207, 400
42, 96, 59, 129, 37.121, -2.666, 400
76, 96, 31, 58, 58.898, 0.870, 400
37, 98, 82, 109, 46.554, -1.820, 400
79, 100, 44, 103, 34.748, 1.663, 400
104, 100, 43, 108, 61.324, 1.702, 400
33, 101, 69, 56, 57.628, -0.675, 400
64, 102, 55, 98, 9.508, 1.182, 400
87, 102, 38, 114, 50.060, 1.813, 400
72, 103, 83, 55, 49.244, -0.225, 400
32, 104, 62, 131, 40.735, -2.306, 400
54, 106, 156, 154, 112.730, -2.011, 400
36, 114, 75, 88, 46.938, -1.004, 400
56, 117, 40, 54, 65.000, 0.249, 400
138, 120, 42, 83, 102.883, 1.203, 400
47, 125, 35, 37, 88.814, 0.136, 400
60, 127, 53, 113, 14.848, 0.470, 400
72, 138, 58, 129, 15.646, 1.004, 400
93, 138, 106, 104, 36.324, -0.390, 400
69, 139, 79, 109, 31.497, -0.330, 400
80, 139, 62, 111, 32.566, 0.571, 400
136, 141, 74, 82, 85.586, 0.810, 400
68, 142, 74, 76, 66.272, -0.091, 400
149, 142, 99, 97, 67.268, 0.838, 400
75, 143, 69, 114, 29.543, 0.200, 400
71, 145, 72, 154, 9.055, -3.031, 400
136, 148, 34, 130, 103.576, 1.396, 400
44, 149, 34, 144, 11.180, 1.107, 400
51, 151, 80, 71, 85.094, -0.348, 400
77, 153, 66, 136, 19.582, 0.597, 400
142, 37, 73, 112, 102.760, 2.397, 400
78, 42, 103, 70, 38.365, -2.408, 400
82, 48, 98, 97, 51.614, -2.835, 400
108, 54, 40, 87, 75.584, 2.023, 400
132, 60, 50, 119, 101.020, 2.194, 400
67, 61, 62, 126, 64.978, 3.068, 400
66, 66, 43, 80, 26.926, 2.118, 400
39, 73, 37, 104, 31.292, 3.065, 400
54, 86, 84, 77, 31.866, -1.296, 400
55, 91, 80, 119, 37.254, -2.413, 400
67, 96, 42, 155, 64.156, 2.738, 400
72, 99, 68, 105, 6.997, 2.601, 400
72, 103, 42, 149, 54.751, 2.562, 400
69, 108, 76, 54, 54.478, -0.133, 400
132, 111, 55, 123, 77.732, 1.726, 400
49, 114, 106, 105, 58.043, -1.417, 400
55, 120, 54, 142, 22.565, 3.120, 400
52, 121, 69, 113, 17.936, -1.143, 400
48, 127, 36, 149, 24.885, 2.638, 400
86, 138, 54, 141, 32.599, 1.681, 400
93, 138, 107, 105, 35.617, -0.386, 400
72, 139, 39, 101, 50.480, 0.712, 400
79, 139, 31, 104, 59.685, 0.940, 400
98, 139, 49, 145, 49.739, 1.688, 400
148, 141, 66, 59, 116.956, 0.787, 400
70, 145, 61, 131, 16.714, 0.560, 400
144, 147, 97, 99, 67.196, 0.774, 400
131, 59, 138, 128, 69.494, -3.038, 400
120, 63, 35, 93, 90.927, 1.903, 400
59, 66, 138, 128, 100.492, -2.238, 400
66, 66, 52, 114, 49.615, 2.867, 400
54, 76, 63, 112, 37.161, -2.891, 400
60, 76, 48, 95, 21.981, 2.590, 400
51, 82, 40, 119, 38.772, 2.831, 400
97, 87, 44, 103, 56.011, 1.845, 400
54, 90, 93, 109, 42.421, -2.016, 400
44, 92, 38, 129, 37.956, 2.976, 400
76, 99, 46, 104, 29.947, 1.740, 400
70, 100, 69, 110, 9.331, 2.974, 400
59, 108, 80, 109, 20.984, -1.618, 400
48, 113, 75, 151, 45.441, -2.531, 400
138, 119, 55, 139, 85.340, 1.803, 400
47, 128, 76, 77, 57.906, -0.515, 400
54, 132, 77, 106, 34.606, -0.699, 400
84, 138, 66, 136, 19.092, 1.453, 400
72, 100, 68, 109, 10.528, 2.737, 400
64, 93, 97, 99, 33.756, -1.756, 400
77, 94, 85, 79, 17.344, -0.483, 400
89, 94, 119, 152, 64.540, -2.668, 400
60, 35, 57, 115, 80.831, 3.105, 401
87, 44, 43, 97, 68.884, 2.449, 401
37, 45, 31, 60, 16.155, 2.761, 401
72, 52, 60, 132, 80.895, 2.993, 401
69, 53, 34, 109, 66.038, 2.583, 401
64, 54, 42, 145, 93.816, 2.905, 401
83, 55, 87, 131, 76.194, -3.078, 401
69, 56, 81, 57, 12.701, -1.697, 401
66, 59, 61, 100, 41.999, 3.044, 401
77, 65, 91, 77, 18.439, -2.279, 401
80, 71, 61, 141, 73.060, 2.881, 401
74, 76, 85, 95, 22.298, -2.625, 401
66, 78, 36, 47, 43.139, 0.769, 401
43, 80, 107, 99, 67.706, -1.863, 401
42, 83, 114, 69, 73.236, -1.387, 401
40, 87, 50, 105, 21.310, -2.632, 401
35, 93, 48, 100, 14.765, -2.065, 401
42, 96, 59, 132, 40.264, -2.705, 401
50, 96, 79, 109, 32.145, -2.002, 401
99, 97, 132, 87, 34.482, -1.277, 401
39, 101, 87, 152, 70.036, -2.386, 401
62, 103, 79, 135, 36.647, -2.653, 401
37, 105, 75, 127, 43.909, -2.096, 401
107, 105, 77, 69, 46.861, 0.695, 401
68, 106, 49, 135, 34.670, 2.562, 401
43, 108, 93, 78, 58.173, -1.045, 401
80, 109, 82, 69, 39.934, -0.052, 401
69, 110, 112, 53, 71.371, -0.652, 401
40, 119, 51, 116, 11.888, -1.350, 401
56, 124, 79, 108, 27.943, -0.998, 401
62, 125, 134, 112, 73.880, -1.398, 401
59, 129, 62, 101, 28.160, -0.107, 401
34, 130, 84, 124, 50.359, -1.451, 401
39, 130, 113, 69, 96.413, -0.887, 401
66, 136, 35, 42, 98.980, 0.319, 401
48, 141, 107, 120, 63.317, -1.237, 401
55, 142, 82, 69, 78.054, -0.366, 401
98, 142, 52, 148, 46.390, 1.700, 401
34, 144, 49, 63, 81.824, -0.187, 401
73, 147, 86, 120, 29.286, -0.475, 401
36, 149, 48, 75, 74.967, -0.161, 401
42, 149, 114, 120, 77.621, -1.188, 401
42, 151, 107, 120, 71.729, -1.139, 401
119, 152, 50, 103, 84.187, 0.952, 401
72, 154, 151, 64, 119.754, -0.720, 401
42, 155, 49, 135, 20.693, -0.355, 401
85, 37, 72, 66, 31.899, 2.715, 401
86, 46, 113, 120, 77.883, -2.793, 401
72, 51, 74, 58, 7.514, -2.830, 401
112, 51, 120, 120, 69.838, -3.024, 401
82, 55, 125, 84, 51.091, -2.170, 401
62, 60, 114, 69, 52.447, -1.746, 401
76, 64, 55, 108, 49.031, 2.688, 401
50, 96, 114, 69, 69.094, -1.169, 401
55, 98, 58, 133, 34.838, -3.039, 401
96, 99, 53, 139, 58.321, 2.313, 401
44, 103, 46, 138, 34.837, -3.096, 401
46, 104, 127, 148, 91.845, -2.075, 401
106, 104, 50, 111, 57.182, 1.686, 401
43, 108, 89, 131, 51.251, -2.036, 401
92, 109, 46, 138, 53.933, 2.134, 401
40, 110, 108, 120, 68.025, -1.727, 401
69, 110, 91, 77, 39.353, -0.593, 401
62, 111, 79, 134, 28.321, -2.507, 401
68, 112, 84, 117, 16.938, -1.852, 401
73, 112, 64, 135, 24.031, 2.749, 401
62, 126, 75, 60, 67.307, -0.197, 401
43, 128, 106, 125, 63.437, -1.522, 401
138, 128, 42, 69, 112.891, 1.017, 401
38, 129, 79, 118, 42.395, -1.296, 401
58, 129, 84, 124, 25.653, -1.383, 401
48, 141, 74, 127, 29.671, -1.090, 401
54, 141, 108, 121, 57.725, -1.210, 401
104, 144, 57, 93, 69.626, 0.749, 401
48, 145, 77, 126, 35.031, -1.015, 401
112, 51, 129, 115, 65.325, -2.883, 401
63, 53, 84, 117, 67.551, -2.831, 401
84, 79, 34, 155, 91.338, 2.550, 401
86, 96, 118, 67, 43.670, -0.836, 401
44, 103, 87, 40, 76.482, -0.587, 401
89, 110, 56, 125, 36.152, 1.972, 401
53, 113, 123, 67, 84.274, -0.992, 401
69, 113, 91, 120, 22.752, -1.849, 401
56, 123, 82, 154, 39.716, -2.433, 401
54, 142, 68, 141, 13.714, -1.501, 401
60, 142, 66, 120, 23.226, -0.240, 401
63, 62, 114, 68, 50.497, -1.694, 401
76, 77, 86, 39, 39.543, -0.265, 401
84, 77, 53, 59, 36.811, 1.036, 401
79, 79, 132, 86, 52.965, -1.702, 401
129, 84, 36, 149, 113.574, 2.173, 401
69, 110, 103, 122, 36.068, -1.904, 401
63, 112, 42, 93, 28.838, 0.864, 401
74, 129, 49, 64, 70.311, 0.368, 401
76, 82, 86, 85, 9.502, -1.789, 401
68, 109, 103, 122, 37.499, -1.919, 401
77, 77, 74, 128, 51.072, 3.097, 401
82, 109, 127, 149, 59.800, -2.293, 401
85, 39, 85, 56, 17.000, 3.142, 402
123, 67, 50, 115, 87.144, 2.157, 402
132, 87, 31, 101, 101.966, 1.709, 402
43, 97, 106, 104, 63.388, -1.681, 402
48, 100, 91, 50, 65.947, -0.710, 402
56, 101, 85, 79, 36.440, -0.929, 402
34, 109, 74, 107, 40.050, -1.521, 402
91, 120, 66, 48, 76.217, 0.334, 402
84, 124, 82, 89, 34.773, 0.055, 402
75, 127, 31, 121, 44.407, 1.435, 402
53, 139, 77, 67, 75.895, -0.322, 402
43, 145, 76, 101, 54.261, -0.655, 402
34, 155, 39, 92, 63.198, -0.079, 402
75, 60, 83, 89, 29.929, -2.892, 402
49, 63, 31, 31, 37.336, 0.509, 402
123, 67, 82, 89, 46.210, 2.066, 402
114, 69, 87, 82, 29.516, 2.034, 402
56, 93, 76, 102, 21.713, -1.980, 402
121, 122, 88, 82, 52.291, 0.688, 402
79, 134, 151, 135, 71.803, -1.579, 402
38, 138, 84, 90, 66.207, -0.760, 402
127, 148, 160, 67, 88.131, -0.381, 402
56, 93, 76, 102, 22.284, -1.957, 402
79, 109, 74, 106, 5.478, 1.068, 402
83, 116, 153, 143, 74.312, -1.933, 402
79, 135, 77, 101, 34.430, 0.064, 402
74, 58, 82, 89, 32.282, -2.871, 402
57, 115, 97, 104, 41.576, -1.296, 402
84, 117, 87, 82, 35.565, -0.089, 402
82, 68, 159, 39, 81.551, -1.202, 402
107, 99, 140, 145, 56.093, -2.522, 402
122, 122, 83, 123, 38.851, 1.609, 402
31, 31, 61, 135, 108.872, -2.861, 403
159, 39, 38, 40, 120.613, 1.586, 403
66, 48, 58, 126, 78.479, 3.049, 403
91, 50, 38, 116, 84.710, 2.472, 403
85, 56, 69, 105, 51.897, 2.831, 403
77, 67, 40, 72, 37.336, 1.705, 403
160, 67, 54, 37, 110.164, 1.295, 403
88, 82, 105, 72, 19.723, -1.039, 403
83, 89, 39, 156, 80.156, 2.561, 403
31, 101, 103, 77, 76.305, -1.261, 403
31, 121, 37, 87, 34.525, -0.175, 403
151, 135, 55, 34, 139.345, 0.760, 403
141, 145, 61, 135, 80.623, 1.446, 403
85, 79, 74, 76, 10.837, 1.340, 403
87, 82, 104, 72, 19.972, -0.999, 403
84, 90, 69, 149, 60.877, 2.893, 403
74, 106, 33, 83, 47.754, 1.049, 403
84, 79, 33, 41, 64.491, 0.937, 403
82, 89, 75, 77, 14.175, 0.523, 403
76, 102, 98, 58, 49.267, -0.456, 403
50, 115, 39, 57, 59.306, 0.193, 403
83, 123, 65, 84, 43.046, 0.428, 403
86, 81, 51, 108, 43.724, 2.230, 403
76, 101, 44, 100, 32.091, 1.510, 403
87, 80, 45, 87, 42.535, 1.715, 403
76, 101, 74, 76, 24.915, 0.093, 403
97, 104, 36, 31, 95.551, 0.693, 403
36, 31, 76, 95, 76.183, -2.578, 404
55, 34, 79, 70, 43.267, -2.554, 404
40, 37, 45, 103, 66.189, -3.066, 404
54, 37, 39, 110, 74.525, 2.939, 404
58, 38, 77, 95, 60.366, -2.808, 404
38, 41, 92, 56, 56.242, -1.844, 404
45, 41, 103, 133, 109.032, -2.579, 404
51, 42, 104, 133, 105.309, -2.614, 404
42, 53, 64, 107, 59.182, -2.756, 404
69, 56, 58, 53, 11.402, 1.305, 404
39, 57, 91, 88, 61.123, -2.118, 404
34, 58, 100, 107, 82.462, -2.209, 404
98, 58, 98, 104, 46.000, 3.142, 404
87, 61, 102, 106, 48.388, -2.826, 404
34, 64, 87, 120, 77.104, -2.384, 404
79, 65, 85, 91, 26.924, -2.909, 404
31, 71, 59, 100, 40.311, -2.374, 404
40, 72, 112, 141, 100.039, -2.334, 404
105, 72, 112, 133, 61.493, -3.022, 404
36, 74, 45, 114, 41.000, -2.920, 404
75, 77, 93, 115, 42.488, -2.688, 404
101, 77, 92, 56, 22.323, 0.395, 404
103, 78, 108, 63, 15.243, -0.334, 404
33, 83, 82, 50, 59.521, -0.991, 404
36, 85, 67, 124, 50.389, -2.469, 404
48, 85, 62, 98, 19.105, -2.319, 404
37, 87, 49, 86, 12.215, -1.522, 404
47, 88, 49, 39, 48.450, -0.045, 404
64, 97, 80, 96, 16.648, -1.540, 404
44, 100, 82, 50, 62.801, -0.650, 404
69, 105, 62, 76, 29.754, 0.230, 404
55, 107, 50, 102, 6.794, 0.744, 404
82, 111, 48, 99, 36.056, 1.232, 404
31, 116, 79, 48, 83.350, -0.617, 404
39, 116, 129, 88, 94.790, -1.272, 404
35, 117, 82, 47, 84.315, -0.591, 404
93, 122, 76, 78, 46.168, 0.360, 404
36, 124, 74, 70, 65.611, -0.625, 404
115, 124, 93, 133, 23.294, 1.977, 404
34, 125, 95, 58, 90.609, -0.739, 404
61, 135, 98, 108, 46.128, -0.946, 404
67, 147, 87, 46, 102.296, -0.203, 404
69, 149, 80, 101, 49.244, -0.225, 404
39, 156, 96, 46, 124.042, -0.482, 404
54, 37, 77, 70, 40.956, -2.523, 404
57, 38, 111, 37, 53.418, -1.545, 404
38, 40, 55, 145, 105.743, -2.982, 404
66, 55, 39, 140, 88.995, 2.833, 404
86, 61, 47, 101, 56.004, 2.361, 404
97, 68, 94, 56, 12.806, 0.253, 404
39, 72, 59, 80, 21.274, -1.989, 404
104, 72, 64, 93, 45.428, 2.059, 404
74, 76, 88, 69, 15.730, -1.061, 404
100, 76, 50, 55, 54.834, 1.166, 404
48, 85, 86, 67, 42.208, -1.143, 404
63, 97, 97, 103, 34.132, -1.748, 404
68, 98, 35, 156, 66.583, 2.616, 404
43, 99, 50, 80, 20.506, -0.359, 404
69, 105, 55, 111, 15.600, 1.966, 404
92, 105, 91, 77, 28.634, 0.049, 404
51, 108, 127, 113, 75.566, -1.637, 404
81, 111, 68, 119, 15.483, 2.069, 404
37, 114, 105, 40, 100.184, -0.752, 404
38, 116, 59, 81, 40.958, -0.527, 404
61, 135, 60, 100, 34.821, 0.034, 404
52, 139, 56, 53, 85.986, -0.039, 404
73, 146, 86, 71, 76.479, -0.168, 404
67, 56, 64, 107, 50.973, 3.069, 404
103, 72, 96, 53, 19.685, 0.359, 404
74, 76, 95, 126, 53.748, -2.757, 404
69, 105, 86, 68, 40.778, -0.427, 404
51, 108, 34, 117, 19.982, 2.038, 404
115, 123, 61, 73, 73.341, 0.813, 404
50, 142, 57, 61, 81.827, -0.081, 404
65, 55, 86, 84, 36.193, -2.532, 404
101, 72, 111, 63, 13.174, -0.757, 404
74, 76, 31, 131, 69.977, 2.474, 404
65, 84, 101, 133, 60.480, -2.498, 404
69, 105, 81, 107, 12.219, -1.713, 404
58, 126, 93, 70, 65.501, -0.556, 404
53, 127, 53, 31, 96.874, 0.006, 404
74, 76, 82, 78, 8.550, -1.816, 404
70, 105, 34, 114, 37.422, 1.793, 404
111, 31, 53, 72, 71.028, 2.186, 405
52, 34, 114, 45, 62.968, -1.746, 405
64, 34, 66, 100, 66.830, -3.112, 405
93, 133, 100, 63, 69.441, -0.104, 405
106, 38, 72, 126, 95.012, 2.776, 405
98, 132, 60, 79, 65.215, 0.622, 405
39, 110, 84, 70, 60.563, -0.862, 405
45, 103, 89, 63, 59.431, -0.841, 405
47, 101, 74, 85, 31.629, -1.048, 405
48, 99, 91, 86, 45.000, -1.287, 405
62, 98, 81, 136, 43.470, -2.674, 405
69, 91, 49, 101, 22.361, 2.034, 405
59, 91, 62, 91, 3.261, -1.751, 405
82, 47, 67, 94, 49.336, 2.833, 405
55, 91, 70, 68, 27.459, -0.578, 405
58, 88, 96, 110, 44.111, -2.103, 405
56, 87, 88, 105, 37.028, -2.091, 405
61, 86, 63, 71, 15.133, -0.133, 405
94, 54, 73, 90, 41.677, 2.614, 405
47, 56, 60, 60, 13.601, -1.869, 405
51, 56, 46, 97, 41.304, 3.020, 405
94, 56, 84, 85, 30.865, 2.812, 405
95, 58, 85, 87, 30.676, 2.810, 405
58, 85, 63, 79, 7.810, -0.695, 405
53, 31, 138, 60, 89.811, -1.900, 405
86, 71, 58, 72, 28.018, 1.606, 405
75, 69, 80, 42, 27.535, -0.197, 405
70, 69, 87, 104, 39.409, -2.693, 405
86, 68, 85, 118, 50.010, 3.122, 405
104, 133, 90, 62, 71.975, 0.196, 405
76, 66, 50, 149, 86.977, 2.838, 405
111, 37, 96, 67, 33.541, 2.678, 405
34, 117, 76, 89, 50.991, -0.993, 405
39, 140, 74, 51, 95.635, -0.375, 405
56, 107, 72, 98, 18.630, -1.097, 405
79, 73, 87, 97, 25.298, -2.820, 405
82, 50, 56, 139, 92.720, 2.857, 405
48, 59, 75, 56, 27.166, -1.460, 405
80, 101, 85, 70, 30.908, -0.163, 405
35, 156, 94, 76, 99.241, -0.647, 405
103, 58, 34, 136, 104.139, 2.417, 405
50, 86, 78, 72, 31.305, -1.107, 405
114, 60, 89, 82, 33.145, 2.300, 405
77, 88, 54, 114, 34.713, 2.417, 405
34, 114, 66, 40, 79.889, -0.412, 405
84, 91, 84, 70, 20.163, -0.033, 405
