x1, y1, x2, y2, d, a, t
70, 92, 65, 68, 24.031, 0.246, 100
76, 85, 74, 65, 20.176, 0.109, 100
155, 145, 133, 143, 22.086, 1.480, 100
107, 128, 93, 133, 14.164, 1.914, 101
171, 127, 170, 145, 17.552, 3.106, 101
65, 95, 80, 77, 23.246, -0.687, 101
53, 71, 70, 70, 17.280, -1.507, 101
85, 141, 68, 145, 17.852, 1.793, 101
35, 163, 45, 150, 16.813, -0.642, 101
66, 114, 83, 124, 19.793, -2.090, 101
43, 76, 60, 88, 20.867, -2.211, 101
54, 162, 33, 169, 22.622, 1.864, 101
77, 121, 85, 99, 23.566, -0.337, 102
68, 145, 55, 157, 18.386, 2.347, 102
68, 156, 90, 144, 24.228, -1.072, 102
97, 99, 77, 119, 28.449, 2.356, 102
95, 75, 89, 56, 19.969, 0.302, 102
37, 30, 33, 53, 23.501, 2.939, 102
72, 132, 52, 119, 23.529, 0.990, 102
176, 23, 151, 28, 25.590, 1.765, 102
155, 102, 135, 108, 20.974, 1.845, 103
33, 60, 15, 60, 18.138, 1.568, 103
11, 39, 29, 37, 17.494, -1.422, 103
88, 76, 96, 95, 20.729, -2.757, 103
161, 19, 148, 35, 21.243, 2.481, 103
75, 34, 57, 48, 22.086, 2.216, 104
19, 139, 34, 134, 16.555, -1.251, 104
80, 153, 96, 151, 16.295, -1.435, 104
95, 103, 99, 116, 13.906, -2.895, 104
43, 133, 54, 117, 19.217, -0.608, 104
53, 76, 68, 78, 14.682, -1.680, 104
24, 67, 32, 87, 21.610, -2.763, 104
91, 133, 106, 138, 15.658, -1.942, 104
114, 134, 121, 147, 14.615, -2.590, 104
138, 87, 117, 93, 22.349, 1.859, 104
73, 29, 90, 27, 16.367, -1.479, 105
23, 134, 18, 149, 16.296, 2.807, 105
17, 94, 33, 91, 16.692, -1.393, 105
112, 63, 96, 60, 16.366, 1.361, 105
108, 102, 116, 87, 17.784, -0.476, 105
143, 19, 128, 31, 19.632, 2.262, 106
112, 48, 113, 26, 21.822, -0.039, 106
100, 51, 115, 42, 17.372, -1.021, 106
131, 29, 114, 34, 17.913, 1.893, 106
54, 77, 65, 57, 21.899, -0.499, 106
104, 65, 115, 56, 14.179, -0.897, 106
106, 65, 117, 57, 13.783, -1.014, 106
23, 133, 20, 153, 20.402, 2.985, 106
75, 89, 58, 96, 18.000, 1.982, 106
77, 61, 93, 51, 19.097, -0.960, 106
66, 84, 81, 92, 16.465, -2.037, 106
79, 62, 95, 50, 19.121, -0.910, 106
137, 65, 121, 76, 19.468, 2.187, 106
44, 107, 57, 88, 23.419, -0.633, 107
49, 98, 31, 87, 20.645, 1.013, 107
107, 56, 129, 60, 23.046, -1.783, 107
102, 59, 84, 48, 21.603, 0.986, 107
141, 56, 126, 47, 17.275, 0.982, 107
133, 96, 144, 84, 16.952, -0.744, 107
136, 64, 119, 79, 22.570, 2.277, 107
126, 62, 142, 75, 20.445, -2.252, 107
38, 78, 55, 65, 20.665, -0.907, 108
22, 175, 35, 163, 17.254, -0.846, 108
138, 51, 153, 63, 18.822, -2.250, 108
119, 79, 105, 90, 17.303, 2.261, 108
130, 56, 125, 79, 23.161, 2.905, 108
11, 137, 28, 127, 20.806, -1.026, 108
152, 98, 137, 97, 15.075, 1.516, 108
64, 67, 70, 58, 10.863, -0.617, 109
55, 65, 62, 53, 14.261, -0.552, 109
160, 70, 149, 82, 16.889, 2.374, 109
25, 144, 33, 136, 11.317, -0.708, 109
30, 151, 41, 156, 11.603, -1.945, 109
151, 151, 157, 138, 14.595, -0.452, 109
28, 95, 46, 99, 17.944, -1.778, 110
32, 50, 13, 56, 19.546, 1.906, 110
38, 72, 29, 91, 20.784, 2.691, 110
170, 35, 154, 25, 18.613, 1.037, 110
21, 105, 39, 115, 20.184, -2.086, 110
57, 88, 62, 71, 17.674, -0.284, 110
24, 122, 34, 135, 16.226, -2.433, 111
28, 132, 38, 116, 18.878, -0.562, 111
65, 90, 76, 78, 15.992, -0.768, 111
39, 77, 47, 66, 13.652, -0.664, 111
12, 37, 23, 26, 15.249, -0.813, 111
48, 43, 61, 28, 19.636, -0.701, 111
31, 160, 43, 148, 16.757, -0.784, 111
72, 66, 78, 49, 17.538, -0.356, 111
10, 145, 17, 158, 14.583, -2.703, 111
116, 50, 104, 48, 12.192, 1.385, 111
42, 149, 55, 133, 20.574, -0.704, 111
30, 108, 42, 91, 20.831, -0.653, 111
113, 64, 133, 68, 21.158, -1.787, 111
47, 110, 65, 102, 19.875, -1.140, 111
14, 22, 22, 33, 13.105, -2.570, 112
29, 154, 38, 145, 12.158, -0.790, 112
47, 123, 53, 112, 12.391, -0.445, 112
23, 26, 28, 17, 10.903, -0.484, 112
27, 48, 34, 40, 11.562, -0.735, 112
29, 25, 35, 14, 13.076, -0.475, 112
27, 57, 34, 50, 10.774, -0.780, 112
23, 75, 28, 64, 11.937, -0.460, 112
145, 127, 136, 124, 9.417, 1.315, 112
149, 130, 140, 130, 8.634, 1.535, 112
147, 141, 135, 143, 11.945, 1.697, 112
50, 157, 60, 159, 10.503, -1.746, 112
108, 50, 110, 41, 8.974, -0.249, 112
44, 103, 51, 92, 13.328, -0.593, 113
55, 66, 63, 53, 14.594, -0.530, 113
51, 97, 55, 83, 14.480, -0.255, 113
40, 125, 48, 115, 12.561, -0.649, 113
46, 137, 53, 127, 12.142, -0.661, 113
79, 36, 84, 25, 12.751, -0.435, 113
54, 138, 61, 128, 12.164, -0.601, 113
71, 75, 74, 60, 15.842, -0.221, 113
67, 125, 71, 115, 10.741, -0.408, 113
34, 40, 41, 31, 10.401, -0.646, 113
61, 112, 69, 100, 14.423, -0.591, 113
64, 116, 56, 126, 12.525, 2.503, 113
23, 41, 28, 32, 10.625, -0.555, 113
60, 159, 67, 145, 15.647, -0.490, 113
74, 96, 81, 84, 13.961, -0.483, 113
34, 50, 41, 42, 10.237, -0.688, 113
64, 92, 57, 99, 10.086, 2.390, 113
35, 157, 36, 169, 11.809, -3.091, 113
62, 122, 69, 110, 13.867, -0.528, 113
11, 142, 16, 133, 10.533, -0.561, 113
63, 150, 70, 139, 13.213, -0.579, 113
76, 30, 61, 21, 17.804, 1.039, 114
74, 60, 79, 82, 22.489, -2.928, 114
20, 62, 31, 80, 20.704, -2.574, 114
46, 84, 29, 95, 20.437, 2.115, 114
34, 31, 37, 47, 16.524, -2.942, 114
121, 47, 131, 35, 15.843, -0.703, 114
58, 154, 64, 137, 18.556, -0.347, 114
90, 89, 114, 83, 24.198, -1.320, 115
26, 93, 43, 99, 17.346, -1.897, 115
41, 90, 16, 95, 24.974, 1.750, 115
151, 96, 166, 89, 16.352, -1.161, 115
15, 142, 30, 128, 20.909, -0.823, 116
15, 167, 30, 153, 20.885, -0.846, 116
35, 164, 48, 145, 22.778, -0.603, 116
26, 139, 42, 131, 18.246, -1.127, 116
23, 156, 37, 139, 21.565, -0.711, 116
24, 31, 43, 14, 25.559, -0.829, 116
68, 95, 71, 80, 15.196, -0.176, 116
49, 152, 53, 136, 16.381, -0.281, 116
97, 80, 114, 61, 25.166, -0.730, 116
24, 118, 33, 98, 21.697, -0.413, 116
62, 93, 71, 72, 22.258, -0.404, 116
46, 45, 59, 31, 19.212, -0.745, 116
34, 38, 36, 58, 20.619, -3.050, 116
114, 83, 106, 62, 22.104, 0.342, 116
40, 143, 43, 162, 18.832, -3.001, 116
108, 76, 88, 70, 21.329, 1.305, 116
30, 153, 37, 147, 8.771, -0.818, 117
32, 42, 39, 35, 10.036, -0.810, 117
33, 39, 39, 32, 9.443, -0.794, 117
37, 139, 42, 134, 7.337, -0.673, 117
40, 121, 43, 113, 9.232, -0.368, 117
50, 64, 56, 57, 9.063, -0.714, 117
48, 114, 53, 108, 8.150, -0.703, 117
17, 66, 24, 58, 10.279, -0.728, 117
48, 145, 52, 138, 8.081, -0.429, 117
56, 97, 62, 89, 10.027, -0.700, 117
27, 30, 35, 23, 11.028, -0.837, 117
36, 68, 42, 63, 7.639, -0.877, 117
47, 23, 53, 15, 9.912, -0.727, 117
42, 131, 51, 125, 10.613, -0.947, 117
49, 41, 55, 33, 10.148, -0.691, 117
52, 89, 57, 82, 8.397, -0.619, 117
37, 147, 32, 128, 19.207, 0.239, 118
176, 134, 153, 144, 25.288, 1.953, 118
54, 70, 41, 48, 25.417, 0.563, 118
64, 73, 68, 67, 7.003, -0.602, 119
34, 150, 39, 147, 6.360, -0.908, 119
41, 103, 44, 97, 6.129, -0.387, 119
34, 62, 38, 58, 6.119, -0.664, 119
18, 129, 21, 124, 5.774, -0.534, 119
49, 76, 54, 72, 6.389, -0.845, 119
55, 176, 57, 171, 5.506, -0.337, 119
76, 66, 82, 59, 8.769, -0.750, 119
64, 95, 68, 89, 7.938, -0.586, 119
48, 112, 51, 106, 7.031, -0.404, 119
69, 166, 72, 161, 6.321, -0.506, 119
29, 128, 32, 123, 6.283, -0.624, 119
26, 118, 30, 114, 5.445, -0.634, 119
28, 126, 32, 122, 5.421, -0.762, 119
45, 129, 47, 124, 5.881, -0.409, 119
44, 143, 46, 138, 5.840, -0.521, 119
53, 22, 56, 17, 5.645, -0.601, 119
82, 152, 86, 144, 8.779, -0.487, 119
49, 121, 52, 115, 7.124, -0.364, 119
59, 87, 51, 89, 7.548, 1.815, 119
78, 37, 82, 31, 7.978, -0.559, 119
57, 132, 61, 125, 7.491, -0.465, 119
101, 83, 107, 79, 7.317, -0.894, 119
49, 138, 53, 132, 7.148, -0.519, 119
88, 41, 91, 34, 7.256, -0.525, 119
85, 76, 90, 70, 8.085, -0.662, 119
81, 164, 85, 155, 9.257, -0.407, 119
94, 152, 99, 144, 9.227, -0.500, 119
53, 104, 56, 98, 7.383, -0.502, 119
62, 130, 64, 121, 8.505, -0.165, 119
110, 52, 111, 46, 6.456, -0.028, 119
91, 157, 96, 149, 9.174, -0.465, 119
96, 38, 100, 30, 8.711, -0.464, 119
42, 84, 46, 77, 8.032, -0.504, 119
101, 24, 105, 17, 7.968, -0.519, 119
97, 49, 101, 42, 8.656, -0.446, 119
44, 100, 41, 121, 21.365, 3.017, 120
40, 144, 47, 129, 16.680, -0.444, 120
51, 83, 50, 64, 19.300, 0.046, 120
47, 124, 39, 141, 19.217, 2.695, 120
51, 84, 55, 107, 23.177, -2.972, 120
35, 91, 28, 112, 22.469, 2.817, 120
105, 17, 89, 18, 16.499, 1.634, 120
97, 148, 111, 150, 14.055, -1.697, 120
65, 93, 74, 82, 14.361, -0.701, 120
31, 27, 13, 39, 21.568, 2.183, 120
28, 112, 34, 97, 15.414, -0.348, 121
40, 109, 47, 94, 16.826, -0.463, 121
52, 152, 54, 137, 14.905, -0.158, 121
39, 146, 45, 134, 14.163, -0.441, 121
18, 105, 31, 100, 13.343, -1.181, 121
39, 147, 45, 135, 13.599, -0.507, 121
19, 132, 25, 118, 15.754, -0.434, 121
63, 107, 48, 111, 15.172, 1.836, 121
55, 44, 69, 36, 16.324, -1.011, 121
75, 138, 69, 150, 13.160, 2.718, 121
51, 102, 60, 86, 17.441, -0.508, 121
37, 156, 45, 141, 16.251, -0.492, 121
73, 110, 82, 93, 19.409, -0.484, 121
128, 31, 115, 25, 14.387, 1.133, 121
59, 117, 64, 102, 16.417, -0.316, 121

