3.05593	0.12434
3.34162	0.29939
18.04687	0.33042
43.38522	0.30018
3.45338	0.36622
55.80854	0.26170
53.65290	0.37366
114.53321	0.31668
101.07768	0.21642
4.51023	0.20342
3.76843	0.24174
36.18442	0.29377
4.58757	0.15686
2.80652	0.25238
3.95307	0.19125
36.17476	0.32665
4.28489	0.21143
55.67337	0.24094
60.67857	0.44132
141.55284	0.25265
4.03907	0.23431
23.41234	0.38766
2.81878	0.24890
2.85644	0.12513
2.26762	0.10608
22.00170	0.23891
3.19506	0.08225
3.08512	0.19729
3.39709	0.23099
110.12392	0.27486
72.20988	0.39845
59.58610	0.33306
119.89932	0.27299
3.53143	0.14173
92.66523	0.30214
3.24780	0.17862
2.74580	0.17751
1.81116	0.28219
3.41388	0.09988
18.84499	0.34107
31.48494	0.31642
2.59000	0.15603
